Sample 1
4/28/2022 1:23 PM
Wavelength (nm)	10mm Absorbance
629.5	-0.028
630.0	-0.034
630.5	-0.041
631.0	-0.043
631.5	-0.045
632.0	-0.046
632.5	-0.047
633.0	-0.044
633.5	-0.040
634.0	-0.034
634.5	-0.032
635.0	-0.028
635.5	-0.025
636.0	-0.024
636.5	-0.027
637.0	-0.031
637.5	-0.035
638.0	-0.037
638.5	-0.032
639.0	-0.027
639.5	-0.025
640.0	-0.028
640.5	-0.029
641.0	-0.034
641.5	-0.039
642.0	-0.044
642.5	-0.051
643.0	-0.053
643.5	-0.053
644.0	-0.048
644.5	-0.041
645.0	-0.044
645.5	-0.039
646.0	-0.038
646.5	-0.039
647.0	-0.040
647.5	-0.048
648.0	-0.045
648.5	-0.043
649.0	-0.037
649.5	-0.036
650.0	-0.035
650.5	-0.029
651.0	-0.031
651.5	-0.035
652.0	-0.038
652.5	-0.040
653.0	-0.036
653.5	-0.040
654.0	-0.038
654.5	-0.039
655.0	-0.038
655.5	-0.039
656.0	-0.036
656.5	-0.035
657.0	-0.033
657.5	-0.035
658.0	-0.039
658.5	-0.041
659.0	-0.037
659.5	-0.037
660.0	-0.041
660.5	-0.039
661.0	-0.035
661.5	-0.035
662.0	-0.032
662.5	-0.034
663.0	-0.032
663.5	-0.027
664.0	-0.024
664.5	-0.027
665.0	-0.029
665.5	-0.031
666.0	-0.040
666.5	-0.041
667.0	-0.044
667.5	-0.044
668.0	-0.037
668.5	-0.034
669.0	-0.024
669.5	-0.023
670.0	-0.019
670.5	-0.024
671.0	-0.039
671.5	-0.045
672.0	-0.057
672.5	-0.062
673.0	-0.061
673.5	-0.062
674.0	-0.056
674.5	-0.057
675.0	-0.055
675.5	-0.054
676.0	-0.056
676.5	-0.052
677.0	-0.054
677.5	-0.052
678.0	-0.050
678.5	-0.048
679.0	-0.046
679.5	-0.053
680.0	-0.059
680.5	-0.055
681.0	-0.049
681.5	-0.046
682.0	-0.044
682.5	-0.041
683.0	-0.039
683.5	-0.039
684.0	-0.036
684.5	-0.037
685.0	-0.043
685.5	-0.039
686.0	-0.039
686.5	-0.043
687.0	-0.044
687.5	-0.049
688.0	-0.053
688.5	-0.054
689.0	-0.047
689.5	-0.038
690.0	-0.036
690.5	-0.029
691.0	-0.029
691.5	-0.024
692.0	-0.020
692.5	-0.026
693.0	-0.032
693.5	-0.034
694.0	-0.035
694.5	-0.035
695.0	-0.040
695.5	-0.038
696.0	-0.042
696.5	-0.039
697.0	-0.040
697.5	-0.041
698.0	-0.043
698.5	-0.030
699.0	-0.022
699.5	-0.015
700.0	-0.016
700.5	-0.016
701.0	-0.026
701.5	-0.039
702.0	-0.052
702.5	-0.056
703.0	-0.052
703.5	-0.042
704.0	-0.037
704.5	-0.032
705.0	-0.033
705.5	-0.035
706.0	-0.037
706.5	-0.036
707.0	-0.035
707.5	-0.031
708.0	-0.023
708.5	-0.020
709.0	-0.021
709.5	-0.028
710.0	-0.042
710.5	-0.046
711.0	-0.045
711.5	-0.039
712.0	-0.039
712.5	-0.038
713.0	-0.038
713.5	-0.032
714.0	-0.026
714.5	-0.028
715.0	-0.028
715.5	-0.022
716.0	-0.019
716.5	-0.015
717.0	-0.018
717.5	-0.026
718.0	-0.041
718.5	-0.042
719.0	-0.049
719.5	-0.051
720.0	-0.051
720.5	-0.047
721.0	-0.041
721.5	-0.032
722.0	-0.021
722.5	-0.015
723.0	-0.016
723.5	-0.018
724.0	-0.026
724.5	-0.025
725.0	-0.028
725.5	-0.033
726.0	-0.039
726.5	-0.040
727.0	-0.036
727.5	-0.034
728.0	-0.033
728.5	-0.031
729.0	-0.032
729.5	-0.029
730.0	-0.031
730.5	-0.034
731.0	-0.032
731.5	-0.034
732.0	-0.036
732.5	-0.037
733.0	-0.037
733.5	-0.037
734.0	-0.039
734.5	-0.043
735.0	-0.042
735.5	-0.042
736.0	-0.045
736.5	-0.054
737.0	-0.061
737.5	-0.068
738.0	-0.067
738.5	-0.064
739.0	-0.058
739.5	-0.051
740.0	-0.046
740.5	-0.040
741.0	-0.042
741.5	-0.039
742.0	-0.037
742.5	-0.042
743.0	-0.039
743.5	-0.038
744.0	-0.041
744.5	-0.042
745.0	-0.046
745.5	-0.044
746.0	-0.046
746.5	-0.047
747.0	-0.047
747.5	-0.045
748.0	-0.040
748.5	-0.034
749.0	-0.036
749.5	-0.036
750.0	-0.047
750.5	-0.046
751.0	-0.044
751.5	-0.051
752.0	-0.045
752.5	-0.036
753.0	-0.031
753.5	-0.027
754.0	-0.031
754.5	-0.042
755.0	-0.048
755.5	-0.046
756.0	-0.043
756.5	-0.037
757.0	-0.025
757.5	-0.017
758.0	-0.013
758.5	-0.016
759.0	-0.022
759.5	-0.035
760.0	-0.040
760.5	-0.047
761.0	-0.048
761.5	-0.042
762.0	-0.043
762.5	-0.042
763.0	-0.040
763.5	-0.039
764.0	-0.035
764.5	-0.032
765.0	-0.027
765.5	-0.025
766.0	-0.021
766.5	-0.013
767.0	-0.011
767.5	-0.008
768.0	-0.007
768.5	-0.010
769.0	-0.016
769.5	-0.031
770.0	-0.042
770.5	-0.051
771.0	-0.062
771.5	-0.063
772.0	-0.057
772.5	-0.048
773.0	-0.042
773.5	-0.036
774.0	-0.037
774.5	-0.045
775.0	-0.041
775.5	-0.044
776.0	-0.048
776.5	-0.053
777.0	-0.050
777.5	-0.051
778.0	-0.048
778.5	-0.045
779.0	-0.043
779.5	-0.037
780.0	-0.024
780.5	-0.026
781.0	-0.024
781.5	-0.030
782.0	-0.035
782.5	-0.038
783.0	-0.039
783.5	-0.047
784.0	-0.046
784.5	-0.045
785.0	-0.045
785.5	-0.046
786.0	-0.051
786.5	-0.058
787.0	-0.064
787.5	-0.060
788.0	-0.063
788.5	-0.065
789.0	-0.059
789.5	-0.054
790.0	-0.058
790.5	-0.056
791.0	-0.058
791.5	-0.056
792.0	-0.049
792.5	-0.046
793.0	-0.035
793.5	-0.039
794.0	-0.034
794.5	-0.035
795.0	-0.047
795.5	-0.047
796.0	-0.041
796.5	-0.024
797.0	-0.016
797.5	-0.012
798.0	-0.014
798.5	-0.035
799.0	-0.045
799.5	-0.061
800.0	-0.066
800.5	-0.065
801.0	-0.061
801.5	-0.050
802.0	-0.042
802.5	-0.040
803.0	-0.044
803.5	-0.056
804.0	-0.057
804.5	-0.057
805.0	-0.046
805.5	-0.047
806.0	-0.051
806.5	-0.055
807.0	-0.054
807.5	-0.060
808.0	-0.066
808.5	-0.074
809.0	-0.074
809.5	-0.067
810.0	-0.055
810.5	-0.043
811.0	-0.039
811.5	-0.035
812.0	-0.031
812.5	-0.042
813.0	-0.060
813.5	-0.068
814.0	-0.084
814.5	-0.088
815.0	-0.085
815.5	-0.077
816.0	-0.072
816.5	-0.064
817.0	-0.052
817.5	-0.051
818.0	-0.058
818.5	-0.047
819.0	-0.044
819.5	-0.047
820.0	-0.048
820.5	-0.049
821.0	-0.048
821.5	-0.043
822.0	-0.038
822.5	-0.035
823.0	-0.036
823.5	-0.025
824.0	-0.021
824.5	-0.027
825.0	-0.032
825.5	-0.032
826.0	-0.030
826.5	-0.027
827.0	-0.023
827.5	-0.025
828.0	-0.032
828.5	-0.039
829.0	-0.054
829.5	-0.066
830.0	-0.070
830.5	-0.073
831.0	-0.068
831.5	-0.060
832.0	-0.048
832.5	-0.044
833.0	-0.043
833.5	-0.040
834.0	-0.038
834.5	-0.034
835.0	-0.031
835.5	-0.029
836.0	-0.026
836.5	-0.031
837.0	-0.035
837.5	-0.037
838.0	-0.043
838.5	-0.045
839.0	-0.036
839.5	-0.044
840.0	-0.046
840.5	-0.043
841.0	-0.047
841.5	-0.051
842.0	-0.059
842.5	-0.058
843.0	-0.062
843.5	-0.060
844.0	-0.060
844.5	-0.061
845.0	-0.062
845.5	-0.064
846.0	-0.058
846.5	-0.050
847.0	-0.059
847.5	-0.064
848.0	-0.072
848.5	-0.076
849.0	-0.079
849.5	-0.076
850.0	-0.083


Sample 4
4/28/2022 1:24 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	0.444
190.5	0.391
191.0	0.386
191.5	0.106
192.0	-0.053
192.5	-0.741
193.0	-0.691
193.5	-0.505
194.0	-0.074
194.5	0.707
195.0	1.181
195.5	1.669
196.0	2.038
196.5	2.473
197.0	2.704
197.5	2.559
198.0	2.755
198.5	2.841
199.0	2.763
199.5	2.782
200.0	2.699
200.5	2.625
201.0	2.549
201.5	2.432
202.0	2.324
202.5	2.204
203.0	2.106
203.5	1.977
204.0	1.848
204.5	1.715
205.0	1.594
205.5	1.466
206.0	1.337
206.5	1.208
207.0	1.101
207.5	1.000
208.0	0.917
208.5	0.847
209.0	0.778
209.5	0.710
210.0	0.656
210.5	0.604
211.0	0.576
211.5	0.560
212.0	0.555
212.5	0.554
213.0	0.537
213.5	0.527
214.0	0.509
214.5	0.493
215.0	0.488
215.5	0.489
216.0	0.494
216.5	0.502
217.0	0.500
217.5	0.504
218.0	0.490
218.5	0.478
219.0	0.473
219.5	0.471
220.0	0.453
220.5	0.434
221.0	0.427
221.5	0.412
222.0	0.399
222.5	0.399
223.0	0.393
223.5	0.391
224.0	0.390
224.5	0.382
225.0	0.361
225.5	0.352
226.0	0.335
226.5	0.313
227.0	0.300
227.5	0.293
228.0	0.287
228.5	0.282
229.0	0.275
229.5	0.269
230.0	0.259
230.5	0.247
231.0	0.230
231.5	0.213
232.0	0.199
232.5	0.187
233.0	0.171
233.5	0.153
234.0	0.138
234.5	0.124
235.0	0.114
235.5	0.099
236.0	0.086
236.5	0.073
237.0	0.063
237.5	0.053
238.0	0.040
238.5	0.027
239.0	0.017
239.5	0.010
240.0	0.003
240.5	0.000
241.0	0.001
241.5	-0.001
242.0	-0.003
242.5	-0.005
243.0	-0.010
243.5	-0.017
244.0	-0.024
244.5	-0.029
245.0	-0.032
245.5	-0.029
246.0	-0.027
246.5	-0.024
247.0	-0.021
247.5	-0.020
248.0	-0.021
248.5	-0.027
249.0	-0.035
249.5	-0.039
250.0	-0.041
250.5	-0.040
251.0	-0.039
251.5	-0.038
252.0	-0.034
252.5	-0.031
253.0	-0.029
253.5	-0.036
254.0	-0.038
254.5	-0.042
255.0	-0.042
255.5	-0.043
256.0	-0.041
256.5	-0.042
257.0	-0.039
257.5	-0.032
258.0	-0.029
258.5	-0.020
259.0	-0.012
259.5	-0.004
260.0	0.001
260.5	0.005
261.0	0.008
261.5	0.005
262.0	0.000
262.5	0.001
263.0	0.001
263.5	0.011
264.0	0.018
264.5	0.029
265.0	0.031
265.5	0.037
266.0	0.047
266.5	0.049
267.0	0.051
267.5	0.055
268.0	0.056
268.5	0.062
269.0	0.066
269.5	0.076
270.0	0.081
270.5	0.093
271.0	0.108
271.5	0.113
272.0	0.120
272.5	0.122
273.0	0.122
273.5	0.125
274.0	0.129
274.5	0.136
275.0	0.141
275.5	0.147
276.0	0.155
276.5	0.160
277.0	0.163
277.5	0.162
278.0	0.167
278.5	0.170
279.0	0.173
279.5	0.178
280.0	0.179
280.5	0.181
281.0	0.183
281.5	0.182
282.0	0.175
282.5	0.166
283.0	0.161
283.5	0.157
284.0	0.152
284.5	0.152
285.0	0.145
285.5	0.142
286.0	0.135
286.5	0.132
287.0	0.121
287.5	0.109
288.0	0.097
288.5	0.086
289.0	0.075
289.5	0.068
290.0	0.064
290.5	0.058
291.0	0.047
291.5	0.044
292.0	0.034
292.5	0.026
293.0	0.019
293.5	0.014
294.0	0.006
294.5	0.003
295.0	0.001
295.5	-0.007
296.0	-0.011
296.5	-0.008
297.0	-0.010
297.5	-0.009
298.0	-0.011
298.5	-0.011
299.0	-0.018
299.5	-0.022
300.0	-0.024
300.5	-0.028
301.0	-0.027
301.5	-0.026
302.0	-0.031
302.5	-0.035
303.0	-0.041
303.5	-0.044
304.0	-0.047
304.5	-0.052
305.0	-0.050
305.5	-0.050
306.0	-0.047
306.5	-0.045
307.0	-0.047
307.5	-0.048
308.0	-0.048
308.5	-0.050
309.0	-0.048
309.5	-0.048
310.0	-0.046
310.5	-0.042
311.0	-0.039
311.5	-0.038
312.0	-0.040
312.5	-0.043
313.0	-0.044
313.5	-0.046
314.0	-0.044
314.5	-0.043
315.0	-0.043
315.5	-0.036
316.0	-0.032
316.5	-0.030
317.0	-0.032
317.5	-0.034
318.0	-0.039
318.5	-0.043
319.0	-0.047
319.5	-0.048
320.0	-0.048
320.5	-0.047
321.0	-0.051
321.5	-0.056
322.0	-0.055
322.5	-0.058
323.0	-0.057
323.5	-0.054
324.0	-0.049
324.5	-0.041
325.0	-0.037
325.5	-0.033
326.0	-0.040
326.5	-0.043
327.0	-0.045
327.5	-0.050
328.0	-0.047
328.5	-0.046
329.0	-0.044
329.5	-0.043
330.0	-0.041
330.5	-0.040
331.0	-0.044
331.5	-0.048
332.0	-0.054
332.5	-0.060
333.0	-0.066
333.5	-0.068
334.0	-0.067
334.5	-0.069
335.0	-0.066
335.5	-0.060
336.0	-0.052
336.5	-0.050
337.0	-0.050
337.5	-0.050
338.0	-0.053
338.5	-0.054
339.0	-0.052
339.5	-0.053
340.0	-0.051
340.5	-0.049
341.0	-0.048
341.5	-0.048
342.0	-0.052
342.5	-0.050
343.0	-0.049
343.5	-0.048
344.0	-0.043
344.5	-0.041
345.0	-0.037
345.5	-0.037
346.0	-0.039
346.5	-0.046
347.0	-0.054
347.5	-0.055
348.0	-0.057
348.5	-0.058
349.0	-0.061
349.5	-0.061
350.0	-0.059
350.5	-0.058
351.0	-0.056
351.5	-0.054
352.0	-0.052
352.5	-0.050
353.0	-0.045
353.5	-0.041
354.0	-0.039
354.5	-0.039
355.0	-0.041
355.5	-0.039
356.0	-0.037
356.5	-0.038
357.0	-0.040
357.5	-0.041
358.0	-0.041
358.5	-0.043
359.0	-0.047
359.5	-0.048
360.0	-0.043
360.5	-0.035
361.0	-0.030
361.5	-0.025
362.0	-0.022
362.5	-0.025
363.0	-0.031
363.5	-0.042
364.0	-0.047
364.5	-0.052
365.0	-0.053
365.5	-0.052
366.0	-0.052
366.5	-0.049
367.0	-0.049
367.5	-0.057
368.0	-0.057
368.5	-0.061
369.0	-0.061
369.5	-0.063
370.0	-0.058
370.5	-0.058
371.0	-0.054
371.5	-0.048
372.0	-0.048
372.5	-0.050
373.0	-0.047
373.5	-0.050
374.0	-0.053
374.5	-0.053
375.0	-0.051
375.5	-0.058
376.0	-0.054
376.5	-0.050
377.0	-0.046
377.5	-0.040
378.0	-0.040
378.5	-0.044
379.0	-0.044
379.5	-0.047
380.0	-0.050
380.5	-0.055
381.0	-0.056
381.5	-0.056
382.0	-0.056
382.5	-0.058
383.0	-0.059
383.5	-0.058
384.0	-0.054
384.5	-0.052
385.0	-0.051
385.5	-0.048
386.0	-0.048
386.5	-0.046
387.0	-0.052
387.5	-0.051
388.0	-0.049
388.5	-0.047
389.0	-0.044
389.5	-0.044
390.0	-0.046
390.5	-0.046
391.0	-0.045
391.5	-0.045
392.0	-0.048
392.5	-0.048
393.0	-0.046
393.5	-0.043
394.0	-0.041
394.5	-0.043
395.0	-0.045
395.5	-0.046
396.0	-0.046
396.5	-0.047
397.0	-0.048
397.5	-0.051
398.0	-0.051
398.5	-0.053
399.0	-0.058
399.5	-0.062
400.0	-0.061
400.5	-0.057
401.0	-0.054
401.5	-0.051
402.0	-0.047
402.5	-0.045
403.0	-0.046
403.5	-0.048
404.0	-0.051
404.5	-0.048
405.0	-0.044
405.5	-0.041
406.0	-0.043
406.5	-0.043
407.0	-0.047
407.5	-0.049
408.0	-0.056
408.5	-0.058
409.0	-0.056
409.5	-0.053
410.0	-0.053
410.5	-0.052
411.0	-0.054
411.5	-0.056
412.0	-0.061
412.5	-0.065
413.0	-0.064
413.5	-0.064
414.0	-0.063
414.5	-0.060
415.0	-0.058
415.5	-0.055
416.0	-0.054
416.5	-0.052
417.0	-0.049
417.5	-0.046
418.0	-0.043
418.5	-0.042
419.0	-0.040
419.5	-0.038
420.0	-0.038
420.5	-0.039
421.0	-0.039
421.5	-0.038
422.0	-0.037
422.5	-0.037
423.0	-0.036
423.5	-0.033
424.0	-0.031
424.5	-0.033
425.0	-0.034
425.5	-0.037
426.0	-0.042
426.5	-0.043
427.0	-0.046
427.5	-0.049
428.0	-0.052
428.5	-0.051
429.0	-0.050
429.5	-0.052
430.0	-0.055
430.5	-0.057
431.0	-0.057
431.5	-0.050
432.0	-0.050
432.5	-0.047
433.0	-0.044
433.5	-0.040
434.0	-0.039
434.5	-0.042
435.0	-0.049
435.5	-0.051
436.0	-0.051
436.5	-0.050
437.0	-0.050
437.5	-0.049
438.0	-0.046
438.5	-0.045
439.0	-0.045
439.5	-0.043
440.0	-0.044
440.5	-0.043
441.0	-0.042
441.5	-0.042
442.0	-0.043
442.5	-0.047
443.0	-0.046
443.5	-0.047
444.0	-0.050
444.5	-0.047
445.0	-0.048
445.5	-0.049
446.0	-0.051
446.5	-0.051
447.0	-0.049
447.5	-0.047
448.0	-0.043
448.5	-0.041
449.0	-0.044
449.5	-0.045
450.0	-0.047
450.5	-0.047
451.0	-0.051
451.5	-0.053
452.0	-0.049
452.5	-0.049
453.0	-0.053
453.5	-0.054
454.0	-0.057
454.5	-0.057
455.0	-0.055
455.5	-0.054
456.0	-0.056
456.5	-0.055
457.0	-0.051
457.5	-0.050
458.0	-0.050
458.5	-0.046
459.0	-0.042
459.5	-0.039
460.0	-0.036
460.5	-0.034
461.0	-0.030
461.5	-0.031
462.0	-0.032
462.5	-0.036
463.0	-0.041
463.5	-0.043
464.0	-0.049
464.5	-0.051
465.0	-0.051
465.5	-0.048
466.0	-0.046
466.5	-0.046
467.0	-0.043
467.5	-0.043
468.0	-0.046
468.5	-0.045
469.0	-0.046
469.5	-0.045
470.0	-0.045
470.5	-0.043
471.0	-0.043
471.5	-0.041
472.0	-0.040
472.5	-0.043
473.0	-0.050
473.5	-0.049
474.0	-0.052
474.5	-0.052
475.0	-0.053
475.5	-0.051
476.0	-0.049
476.5	-0.048
477.0	-0.048
477.5	-0.050
478.0	-0.052
478.5	-0.052
479.0	-0.056
479.5	-0.058
480.0	-0.059
480.5	-0.060
481.0	-0.059
481.5	-0.055
482.0	-0.050
482.5	-0.046
483.0	-0.040
483.5	-0.037
484.0	-0.034
484.5	-0.033
485.0	-0.034
485.5	-0.038
486.0	-0.040
486.5	-0.042
487.0	-0.044
487.5	-0.044
488.0	-0.043
488.5	-0.041
489.0	-0.038
489.5	-0.035
490.0	-0.032
490.5	-0.034
491.0	-0.036
491.5	-0.040
492.0	-0.041
492.5	-0.039
493.0	-0.040
493.5	-0.043
494.0	-0.045
494.5	-0.047
495.0	-0.053
495.5	-0.061
496.0	-0.064
496.5	-0.066
497.0	-0.063
497.5	-0.059
498.0	-0.056
498.5	-0.051
499.0	-0.047
499.5	-0.045
500.0	-0.046
500.5	-0.050
501.0	-0.050
501.5	-0.056
502.0	-0.060
502.5	-0.059
503.0	-0.056
503.5	-0.052
504.0	-0.053
504.5	-0.051
505.0	-0.050
505.5	-0.052
506.0	-0.054
506.5	-0.059
507.0	-0.060
507.5	-0.057
508.0	-0.052
508.5	-0.046
509.0	-0.044
509.5	-0.043
510.0	-0.038
510.5	-0.039
511.0	-0.041
511.5	-0.041
512.0	-0.045
512.5	-0.049
513.0	-0.049
513.5	-0.043
514.0	-0.043
514.5	-0.048
515.0	-0.047
515.5	-0.048
516.0	-0.047
516.5	-0.046
517.0	-0.049
517.5	-0.048
518.0	-0.046
518.5	-0.041
519.0	-0.043
519.5	-0.045
520.0	-0.043
520.5	-0.046
521.0	-0.046
521.5	-0.048
522.0	-0.052
522.5	-0.052
523.0	-0.057
523.5	-0.054
524.0	-0.055
524.5	-0.049
525.0	-0.044
525.5	-0.045
526.0	-0.042
526.5	-0.043
527.0	-0.044
527.5	-0.043
528.0	-0.043
528.5	-0.040
529.0	-0.040
529.5	-0.038
530.0	-0.039
530.5	-0.043
531.0	-0.044
531.5	-0.041
532.0	-0.039
532.5	-0.037
533.0	-0.035
533.5	-0.036
534.0	-0.039
534.5	-0.039
535.0	-0.046
535.5	-0.047
536.0	-0.050
536.5	-0.046
537.0	-0.048
537.5	-0.047
538.0	-0.044
538.5	-0.044
539.0	-0.043
539.5	-0.041
540.0	-0.042
540.5	-0.043
541.0	-0.046
541.5	-0.044
542.0	-0.042
542.5	-0.040
543.0	-0.038
543.5	-0.041
544.0	-0.044
544.5	-0.045
545.0	-0.046
545.5	-0.048
546.0	-0.051
546.5	-0.052
547.0	-0.050
547.5	-0.050
548.0	-0.051
548.5	-0.052
549.0	-0.054
549.5	-0.055
550.0	-0.055
550.5	-0.057
551.0	-0.059
551.5	-0.057
552.0	-0.052
552.5	-0.050
553.0	-0.050
553.5	-0.048
554.0	-0.046
554.5	-0.044
555.0	-0.050
555.5	-0.051
556.0	-0.050
556.5	-0.048
557.0	-0.048
557.5	-0.052
558.0	-0.052
558.5	-0.053
559.0	-0.053
559.5	-0.055
560.0	-0.063
560.5	-0.062
561.0	-0.059
561.5	-0.055
562.0	-0.051
562.5	-0.047
563.0	-0.041
563.5	-0.038
564.0	-0.033
564.5	-0.036
565.0	-0.037
565.5	-0.039
566.0	-0.041
566.5	-0.043
567.0	-0.044
567.5	-0.046
568.0	-0.044
568.5	-0.042
569.0	-0.039
569.5	-0.039
570.0	-0.039
570.5	-0.040
571.0	-0.042
571.5	-0.044
572.0	-0.048
572.5	-0.049
573.0	-0.047
573.5	-0.047
574.0	-0.046
574.5	-0.045
575.0	-0.041
575.5	-0.039
576.0	-0.039
576.5	-0.041
577.0	-0.047
577.5	-0.047
578.0	-0.051
578.5	-0.054
579.0	-0.055
579.5	-0.051
580.0	-0.048
580.5	-0.048
581.0	-0.050
581.5	-0.049
582.0	-0.050
582.5	-0.048
583.0	-0.049
583.5	-0.042
584.0	-0.039
584.5	-0.034
585.0	-0.037
585.5	-0.042
586.0	-0.044
586.5	-0.044
587.0	-0.046
587.5	-0.048
588.0	-0.049
588.5	-0.048
589.0	-0.049
589.5	-0.052
590.0	-0.055
590.5	-0.054
591.0	-0.054
591.5	-0.050
592.0	-0.045
592.5	-0.039
593.0	-0.037
593.5	-0.043
594.0	-0.048
594.5	-0.051
595.0	-0.051
595.5	-0.047
596.0	-0.042
596.5	-0.037
597.0	-0.032
597.5	-0.030
598.0	-0.032
598.5	-0.038
599.0	-0.041
599.5	-0.044
600.0	-0.049
600.5	-0.051
601.0	-0.052
601.5	-0.057
602.0	-0.056
602.5	-0.054
603.0	-0.048
603.5	-0.044
604.0	-0.041
604.5	-0.041
605.0	-0.046
605.5	-0.049
606.0	-0.053
606.5	-0.055
607.0	-0.051
607.5	-0.048
608.0	-0.043
608.5	-0.041
609.0	-0.041
609.5	-0.042
610.0	-0.044
610.5	-0.049
611.0	-0.053
611.5	-0.054
612.0	-0.055
612.5	-0.054
613.0	-0.055
613.5	-0.052
614.0	-0.050
614.5	-0.050
615.0	-0.051
615.5	-0.052
616.0	-0.051
616.5	-0.053
617.0	-0.049
617.5	-0.046
618.0	-0.048
618.5	-0.050
619.0	-0.053
619.5	-0.056
620.0	-0.058
620.5	-0.055
621.0	-0.056
621.5	-0.054
622.0	-0.048
622.5	-0.044
623.0	-0.049
623.5	-0.050
624.0	-0.051
624.5	-0.049
625.0	-0.045
625.5	-0.041
626.0	-0.041
626.5	-0.036
627.0	-0.035
627.5	-0.032
628.0	-0.030
628.5	-0.028
629.0	-0.031
629.5	-0.037
630.0	-0.042
630.5	-0.049
631.0	-0.050
631.5	-0.052
632.0	-0.054
632.5	-0.052
633.0	-0.049
633.5	-0.049
634.0	-0.050
634.5	-0.053
635.0	-0.056
635.5	-0.054
636.0	-0.053
636.5	-0.053
637.0	-0.051
637.5	-0.046
638.0	-0.044
638.5	-0.039
639.0	-0.035
639.5	-0.036
640.0	-0.042
640.5	-0.044
641.0	-0.055
641.5	-0.061
642.0	-0.058
642.5	-0.057
643.0	-0.057
643.5	-0.057
644.0	-0.056
644.5	-0.053
645.0	-0.055
645.5	-0.055
646.0	-0.057
646.5	-0.057
647.0	-0.053
647.5	-0.056
648.0	-0.053
648.5	-0.050
649.0	-0.051
649.5	-0.050
650.0	-0.050
650.5	-0.046
651.0	-0.050
651.5	-0.050
652.0	-0.055
652.5	-0.050
653.0	-0.045
653.5	-0.047
654.0	-0.045
654.5	-0.047
655.0	-0.049
655.5	-0.051
656.0	-0.055
656.5	-0.052
657.0	-0.049
657.5	-0.044
658.0	-0.046
658.5	-0.046
659.0	-0.039
659.5	-0.043
660.0	-0.050
660.5	-0.050
661.0	-0.048
661.5	-0.047
662.0	-0.042
662.5	-0.043
663.0	-0.041
663.5	-0.046
664.0	-0.049
664.5	-0.060
665.0	-0.064
665.5	-0.062
666.0	-0.065
666.5	-0.062
667.0	-0.055
667.5	-0.049
668.0	-0.041
668.5	-0.041
669.0	-0.038
669.5	-0.045
670.0	-0.042
670.5	-0.044
671.0	-0.056
671.5	-0.062
672.0	-0.071
672.5	-0.074
673.0	-0.070
673.5	-0.069
674.0	-0.062
674.5	-0.061
675.0	-0.052
675.5	-0.050
676.0	-0.048
676.5	-0.046
677.0	-0.052
677.5	-0.055
678.0	-0.054
678.5	-0.055
679.0	-0.051
679.5	-0.056
680.0	-0.058
680.5	-0.057
681.0	-0.049
681.5	-0.046
682.0	-0.040
682.5	-0.038
683.0	-0.035
683.5	-0.033
684.0	-0.032
684.5	-0.037
685.0	-0.039
685.5	-0.043
686.0	-0.045
686.5	-0.050
687.0	-0.043
687.5	-0.044
688.0	-0.047
688.5	-0.048
689.0	-0.048
689.5	-0.039
690.0	-0.032
690.5	-0.029
691.0	-0.032
691.5	-0.029
692.0	-0.021
692.5	-0.023
693.0	-0.030
693.5	-0.038
694.0	-0.045
694.5	-0.047
695.0	-0.054
695.5	-0.060
696.0	-0.067
696.5	-0.064
697.0	-0.064
697.5	-0.060
698.0	-0.055
698.5	-0.045
699.0	-0.039
699.5	-0.036
700.0	-0.032
700.5	-0.033
701.0	-0.034
701.5	-0.038
702.0	-0.043
702.5	-0.043
703.0	-0.044
703.5	-0.041
704.0	-0.044
704.5	-0.043
705.0	-0.043
705.5	-0.046
706.0	-0.044
706.5	-0.042
707.0	-0.042
707.5	-0.040
708.0	-0.038
708.5	-0.036
709.0	-0.036
709.5	-0.035
710.0	-0.046
710.5	-0.046
711.0	-0.046
711.5	-0.044
712.0	-0.045
712.5	-0.044
713.0	-0.044
713.5	-0.038
714.0	-0.031
714.5	-0.027
715.0	-0.029
715.5	-0.028
716.0	-0.028
716.5	-0.026
717.0	-0.030
717.5	-0.039
718.0	-0.045
718.5	-0.048
719.0	-0.050
719.5	-0.051
720.0	-0.054
720.5	-0.050
721.0	-0.043
721.5	-0.040
722.0	-0.037
722.5	-0.034
723.0	-0.031
723.5	-0.034
724.0	-0.034
724.5	-0.030
725.0	-0.032
725.5	-0.033
726.0	-0.037
726.5	-0.045
727.0	-0.045
727.5	-0.047
728.0	-0.045
728.5	-0.040
729.0	-0.034
729.5	-0.030
730.0	-0.035
730.5	-0.040
731.0	-0.044
731.5	-0.049
732.0	-0.053
732.5	-0.056
733.0	-0.053
733.5	-0.046
734.0	-0.042
734.5	-0.042
735.0	-0.045
735.5	-0.045
736.0	-0.050
736.5	-0.056
737.0	-0.063
737.5	-0.067
738.0	-0.068
738.5	-0.062
739.0	-0.061
739.5	-0.056
740.0	-0.051
740.5	-0.044
741.0	-0.046
741.5	-0.041
742.0	-0.041
742.5	-0.047
743.0	-0.047
743.5	-0.048
744.0	-0.052
