Sample 1
5/10/2022 11:45 AM
Wavelength (nm)	10mm Absorbance
308.5	0.302
309.0	0.344
309.5	0.333
310.0	0.219
310.5	0.067
311.0	-0.112
311.5	-0.247
312.0	-0.318
312.5	-0.308
313.0	-0.211
313.5	-0.037
314.0	0.181
314.5	0.435
315.0	0.677
315.5	0.905
316.0	1.090
316.5	1.253
317.0	1.384
317.5	1.481
318.0	1.548
318.5	1.595
319.0	1.614
319.5	1.621
320.0	1.611
320.5	1.600
321.0	1.580
321.5	1.554
322.0	1.528
322.5	1.498
323.0	1.470
323.5	1.445
324.0	1.418
324.5	1.394
325.0	1.380
325.5	1.377
326.0	1.371
326.5	1.356
327.0	1.346
327.5	1.333
328.0	1.320
328.5	1.301
329.0	1.273
329.5	1.243
330.0	1.222
330.5	1.200
331.0	1.171
331.5	1.140
332.0	1.116
332.5	1.095
333.0	1.074
333.5	1.053
334.0	1.031
334.5	1.011
335.0	0.991
335.5	0.970
336.0	0.948
336.5	0.924
337.0	0.905
337.5	0.888
338.0	0.864
338.5	0.844
339.0	0.828
339.5	0.810
340.0	0.794
340.5	0.778
341.0	0.765
341.5	0.748
342.0	0.736
342.5	0.726
343.0	0.713
343.5	0.706
344.0	0.702
344.5	0.696
345.0	0.689
345.5	0.677
346.0	0.668
346.5	0.656
347.0	0.645
347.5	0.635
348.0	0.622
348.5	0.617
349.0	0.614
349.5	0.609
350.0	0.602
350.5	0.593
351.0	0.589
351.5	0.585
352.0	0.582
352.5	0.582
353.0	0.577
353.5	0.575
354.0	0.570
354.5	0.560
355.0	0.551
355.5	0.544
356.0	0.542
356.5	0.536
357.0	0.530
357.5	0.531
358.0	0.528
358.5	0.524
359.0	0.518
359.5	0.506
360.0	0.501
360.5	0.504
361.0	0.505
361.5	0.502
362.0	0.494
362.5	0.493
363.0	0.490
363.5	0.484
364.0	0.476
364.5	0.467
365.0	0.462
365.5	0.462
366.0	0.467
366.5	0.467
367.0	0.463
367.5	0.458
368.0	0.452
368.5	0.444
369.0	0.437
369.5	0.429
370.0	0.417
370.5	0.412
371.0	0.415
371.5	0.412
372.0	0.407
372.5	0.397
373.0	0.391
373.5	0.385
374.0	0.380
374.5	0.373
375.0	0.368
375.5	0.364
376.0	0.362
376.5	0.361
377.0	0.362
377.5	0.359
378.0	0.356
378.5	0.354
379.0	0.352
379.5	0.348
380.0	0.342
380.5	0.328
381.0	0.320
381.5	0.312
382.0	0.311
382.5	0.308
383.0	0.309
383.5	0.309
384.0	0.309
384.5	0.307
385.0	0.299
385.5	0.288
386.0	0.279
386.5	0.270
387.0	0.266
387.5	0.263
388.0	0.261
388.5	0.258
389.0	0.261
389.5	0.261
390.0	0.257
390.5	0.249
391.0	0.238
391.5	0.235
392.0	0.228
392.5	0.223
393.0	0.221
393.5	0.217
394.0	0.216
394.5	0.212
395.0	0.208
395.5	0.196
396.0	0.189
396.5	0.186
397.0	0.179
397.5	0.176
398.0	0.177
398.5	0.175
399.0	0.174
399.5	0.174
400.0	0.173
400.5	0.170
401.0	0.170
401.5	0.161
402.0	0.155
402.5	0.148
403.0	0.146
403.5	0.146
404.0	0.148
404.5	0.149
405.0	0.147
405.5	0.148
406.0	0.142
406.5	0.134
407.0	0.129
407.5	0.123
408.0	0.124
408.5	0.123
409.0	0.124
409.5	0.124
410.0	0.123
410.5	0.123
411.0	0.123
411.5	0.121
412.0	0.119
412.5	0.116
413.0	0.113
413.5	0.105
414.0	0.099
414.5	0.095
415.0	0.093
415.5	0.091
416.0	0.092
416.5	0.090
417.0	0.091
417.5	0.090
418.0	0.087
418.5	0.086
419.0	0.088
419.5	0.085
420.0	0.087
420.5	0.091
421.0	0.090
421.5	0.090
422.0	0.087
422.5	0.081
423.0	0.078
423.5	0.077
424.0	0.071
424.5	0.066
425.0	0.069
425.5	0.072
426.0	0.068
426.5	0.071
427.0	0.070
427.5	0.067
428.0	0.065
428.5	0.064
429.0	0.064
429.5	0.067
430.0	0.070
430.5	0.069
431.0	0.071
431.5	0.073
432.0	0.070
432.5	0.060
433.0	0.053
433.5	0.054
434.0	0.057
434.5	0.061
435.0	0.060
435.5	0.060
436.0	0.065
436.5	0.064
437.0	0.062
437.5	0.054
438.0	0.048
438.5	0.047
439.0	0.045
439.5	0.043
440.0	0.038
440.5	0.034
441.0	0.034
441.5	0.032
442.0	0.032
442.5	0.031
443.0	0.032
443.5	0.032
444.0	0.034
444.5	0.037
445.0	0.035
445.5	0.034
446.0	0.034
446.5	0.032
447.0	0.031
447.5	0.031
448.0	0.031
448.5	0.028
449.0	0.026
449.5	0.023
450.0	0.021
450.5	0.024
451.0	0.030
451.5	0.033
452.0	0.037
452.5	0.041
453.0	0.041
453.5	0.038
454.0	0.032
454.5	0.027
455.0	0.027
455.5	0.027
456.0	0.026
456.5	0.026
457.0	0.025
457.5	0.026
458.0	0.026
458.5	0.026
459.0	0.025
459.5	0.024
460.0	0.024
460.5	0.025
461.0	0.026
461.5	0.025
462.0	0.024
462.5	0.025
463.0	0.027
463.5	0.029
464.0	0.027
464.5	0.025
465.0	0.027
465.5	0.030
466.0	0.032
466.5	0.032
467.0	0.028
467.5	0.024
468.0	0.018
468.5	0.011
469.0	0.009
469.5	0.006
470.0	0.009
470.5	0.014
471.0	0.017
471.5	0.020
472.0	0.023
472.5	0.024
473.0	0.023
473.5	0.024
474.0	0.027
474.5	0.023
475.0	0.021
475.5	0.020
476.0	0.016
476.5	0.014
477.0	0.012
477.5	0.011
478.0	0.010
478.5	0.010
479.0	0.011
479.5	0.009
480.0	0.011
480.5	0.010
481.0	0.008
481.5	0.009
482.0	0.005
482.5	0.002
483.0	0.000
483.5	0.000
484.0	-0.001
484.5	0.004
485.0	0.008
485.5	0.010
486.0	0.014
486.5	0.017
487.0	0.016
487.5	0.016
488.0	0.014
488.5	0.011
489.0	0.008
489.5	0.010
490.0	0.009
490.5	0.010
491.0	0.012
491.5	0.012
492.0	0.010
492.5	0.008
493.0	0.005
493.5	0.008
494.0	0.009
494.5	0.012
495.0	0.020
495.5	0.022
496.0	0.022
496.5	0.019
497.0	0.015
497.5	0.012
498.0	0.014
498.5	0.018
499.0	0.021
499.5	0.028
500.0	0.032
500.5	0.027
501.0	0.019
501.5	0.012
502.0	0.007
502.5	0.006
503.0	0.007
503.5	0.008
504.0	0.008
504.5	0.010
505.0	0.012
505.5	0.010
506.0	0.006
506.5	0.009
507.0	0.009
507.5	0.009
508.0	0.009
508.5	0.006
509.0	0.010
509.5	0.009
510.0	0.011
510.5	0.009
511.0	0.008
511.5	0.006
512.0	0.004
512.5	0.003
513.0	0.006
513.5	0.009
514.0	0.014
514.5	0.012
515.0	0.014
515.5	0.015
516.0	0.015
516.5	0.016
517.0	0.014
517.5	0.012
518.0	0.014
518.5	0.015
519.0	0.015
519.5	0.016
520.0	0.020
520.5	0.022
521.0	0.021
521.5	0.020
522.0	0.017
522.5	0.013
523.0	0.012
523.5	0.010
524.0	0.008
524.5	0.007
525.0	0.005
525.5	0.002
526.0	0.000
526.5	0.003
527.0	0.004
527.5	0.005
528.0	0.005
528.5	0.005
529.0	0.000
529.5	-0.004
530.0	-0.008
530.5	-0.010
531.0	-0.006
531.5	0.003
532.0	0.008
532.5	0.011
533.0	0.014
533.5	0.013
534.0	0.010
534.5	0.004
535.0	-0.005
535.5	-0.011
536.0	-0.013
536.5	-0.011
537.0	-0.009
537.5	-0.007
538.0	-0.007
538.5	-0.005
539.0	-0.004
539.5	-0.003
540.0	-0.001
540.5	0.002
541.0	0.002
541.5	0.002
542.0	0.002
542.5	0.002
543.0	-0.001
543.5	-0.002
544.0	-0.005
544.5	-0.003
545.0	-0.001
545.5	0.004
546.0	0.005
546.5	0.003
547.0	0.002
547.5	0.002
548.0	0.001
548.5	0.001
549.0	-0.005
549.5	-0.008
550.0	-0.008
550.5	-0.005
551.0	-0.005
551.5	-0.003
552.0	-0.002
552.5	0.000
553.0	0.005
553.5	0.002
554.0	-0.004
554.5	-0.006
555.0	-0.007
555.5	-0.005
556.0	-0.007
556.5	-0.006
557.0	0.000
557.5	0.006
558.0	0.013
558.5	0.013
559.0	0.010
559.5	0.008
560.0	0.003
560.5	0.002
561.0	0.000
561.5	-0.002
562.0	-0.001
562.5	0.002
563.0	0.006
563.5	0.005
564.0	0.001
564.5	-0.003
565.0	-0.010
565.5	-0.012
566.0	-0.012
566.5	-0.008
567.0	-0.007
567.5	0.000
568.0	0.008
568.5	0.011
569.0	0.012
569.5	0.014
570.0	0.008
570.5	0.005
571.0	0.003
571.5	0.003
572.0	0.000
572.5	0.000
573.0	0.001
573.5	-0.001
574.0	-0.002
574.5	0.000
575.0	-0.003
575.5	-0.004
576.0	-0.005
576.5	-0.008
577.0	-0.007
577.5	-0.007
578.0	-0.004
578.5	0.001
579.0	0.006
579.5	0.010
580.0	0.011
580.5	0.012
581.0	0.013
581.5	0.009
582.0	0.008
582.5	0.006
583.0	0.001
583.5	0.002
584.0	-0.005
584.5	-0.006
585.0	-0.007
585.5	-0.009
586.0	-0.012
586.5	-0.018
587.0	-0.022
587.5	-0.023
588.0	-0.027
588.5	-0.022
589.0	-0.020
589.5	-0.009
590.0	0.004
590.5	0.010
591.0	0.012
591.5	0.008
592.0	0.004
592.5	0.003
593.0	-0.002
593.5	-0.005
594.0	-0.006
594.5	-0.003
595.0	0.000
595.5	0.001
596.0	0.003
596.5	0.003
597.0	0.003
597.5	0.000
598.0	-0.006
598.5	-0.007
599.0	-0.008
599.5	-0.006
600.0	-0.008
600.5	-0.006
601.0	-0.001
601.5	-0.002
602.0	-0.008
602.5	-0.014
603.0	-0.021
603.5	-0.021
604.0	-0.021
604.5	-0.024
605.0	-0.027
605.5	-0.026
606.0	-0.023
606.5	-0.023
607.0	-0.020
607.5	-0.019
608.0	-0.017
608.5	-0.013
609.0	-0.005
609.5	-0.003
610.0	0.001
610.5	0.005
611.0	0.005
611.5	0.004
612.0	0.003
612.5	-0.005
613.0	-0.011
613.5	-0.015
614.0	-0.012
614.5	-0.014
615.0	-0.009
615.5	-0.003
616.0	0.000
616.5	0.001
617.0	0.005
617.5	0.007
618.0	0.006
618.5	0.000
619.0	-0.005
619.5	-0.009
620.0	-0.010
620.5	-0.010
621.0	-0.015
621.5	-0.019
622.0	-0.019
622.5	-0.019
623.0	-0.020
623.5	-0.027
624.0	-0.021
624.5	-0.018
625.0	-0.014
625.5	-0.010
626.0	-0.011
626.5	-0.008
627.0	-0.006
627.5	-0.007
628.0	-0.005
628.5	-0.007
629.0	-0.003
629.5	-0.008
630.0	-0.006
630.5	-0.006
631.0	-0.007
631.5	-0.003
632.0	-0.003
632.5	-0.004
633.0	0.002
633.5	0.001
634.0	0.000
634.5	0.003
635.0	0.007
635.5	0.004
636.0	0.004
636.5	0.003
637.0	0.001
637.5	0.002
638.0	0.005
638.5	-0.001
639.0	-0.002
639.5	0.001
640.0	0.002
640.5	-0.004
641.0	0.001
641.5	-0.001
642.0	0.002
642.5	0.005
643.0	-0.004
643.5	-0.009
644.0	-0.013
644.5	-0.015
645.0	-0.018
645.5	-0.022
646.0	-0.017
646.5	-0.019
647.0	-0.013
647.5	-0.009
648.0	-0.013
648.5	-0.008
649.0	-0.010
649.5	-0.004
650.0	-0.007
650.5	-0.008
651.0	-0.010
651.5	-0.010
652.0	-0.009
652.5	-0.005
653.0	-0.007
653.5	-0.003
654.0	-0.006
654.5	-0.002
655.0	-0.010
655.5	-0.017
656.0	-0.022
656.5	-0.022
657.0	-0.021
657.5	-0.013
658.0	-0.005
658.5	0.002
659.0	0.002
659.5	0.009
660.0	0.013
660.5	0.012
661.0	0.013
661.5	0.010
662.0	0.012
662.5	0.011
663.0	0.008
663.5	-0.004
664.0	-0.015
664.5	-0.024
665.0	-0.031
665.5	-0.039
666.0	-0.042
666.5	-0.040
667.0	-0.030
667.5	-0.026
668.0	-0.021
668.5	-0.017
669.0	-0.015
669.5	-0.014
670.0	-0.013
670.5	-0.011
671.0	-0.004
671.5	0.001
672.0	0.006
672.5	0.009
673.0	0.005
673.5	-0.002
674.0	-0.007
674.5	-0.014
675.0	-0.020
675.5	-0.019
676.0	-0.016
676.5	-0.017
677.0	-0.018
677.5	-0.014
678.0	-0.019
678.5	-0.020
679.0	-0.018
679.5	-0.017
680.0	-0.012
680.5	-0.001
681.0	0.003
681.5	0.009
682.0	0.005
682.5	0.001
683.0	-0.006
683.5	-0.015
684.0	-0.023
684.5	-0.027
685.0	-0.026
685.5	-0.026
686.0	-0.022
686.5	-0.011
687.0	-0.014
687.5	-0.015
688.0	-0.013
688.5	-0.012
689.0	-0.003
689.5	0.005
690.0	0.008
690.5	0.006
691.0	0.016
691.5	0.019
692.0	0.009
692.5	-0.007
693.0	-0.021
693.5	-0.029
694.0	-0.029
694.5	-0.025
695.0	-0.032
695.5	-0.027
696.0	-0.020
696.5	-0.016
697.0	-0.017
697.5	-0.010
698.0	-0.001
698.5	0.008
699.0	0.021
699.5	0.033
700.0	0.030
700.5	0.029
701.0	0.023
701.5	0.020
702.0	0.014
702.5	0.011
703.0	0.008
703.5	0.002
704.0	0.003
704.5	-0.002
705.0	-0.012
705.5	-0.023
706.0	-0.028
706.5	-0.028
707.0	-0.023
707.5	-0.023
708.0	-0.016
708.5	-0.006
709.0	0.005
709.5	0.009
710.0	0.013
710.5	0.015
711.0	0.011
711.5	0.005
712.0	0.006
712.5	0.005
713.0	0.009
713.5	0.013
714.0	0.011
714.5	0.013
715.0	0.010
715.5	0.005
716.0	-0.002
716.5	-0.010
717.0	-0.017
717.5	-0.018
718.0	-0.012
718.5	-0.005
719.0	0.007
719.5	0.015
720.0	0.017
720.5	0.010
721.0	0.006
721.5	-0.005
722.0	-0.017
722.5	-0.026
723.0	-0.031
723.5	-0.030
724.0	-0.020
724.5	-0.016
725.0	-0.009
725.5	-0.012
726.0	-0.007
726.5	0.007
727.0	0.021
727.5	0.027
728.0	0.026
728.5	0.020
729.0	0.013
729.5	0.005
730.0	-0.007
730.5	-0.016
731.0	-0.019
731.5	-0.016
732.0	-0.020
732.5	-0.028
733.0	-0.034
733.5	-0.039
734.0	-0.041
734.5	-0.034
735.0	-0.029
735.5	-0.024
736.0	-0.014
736.5	-0.017
737.0	-0.020
737.5	-0.026
738.0	-0.029
738.5	-0.029
739.0	-0.023
739.5	-0.014
740.0	-0.011
740.5	-0.010
741.0	-0.010
741.5	-0.009
742.0	-0.002
742.5	-0.002
743.0	-0.014
743.5	-0.019
744.0	-0.025
744.5	-0.023
745.0	-0.023
745.5	-0.023
746.0	-0.029
746.5	-0.019
747.0	-0.004
747.5	0.004
748.0	0.003
748.5	0.009
749.0	0.007
749.5	0.007
750.0	-0.002
750.5	-0.014
751.0	-0.029
751.5	-0.022
752.0	-0.011
752.5	-0.008
753.0	-0.001
753.5	-0.001
754.0	-0.010
754.5	-0.026
755.0	-0.044
755.5	-0.057
756.0	-0.057
756.5	-0.045
757.0	-0.033
757.5	-0.019
758.0	-0.010
758.5	-0.009
759.0	-0.010
759.5	-0.008
760.0	-0.008
760.5	-0.005
761.0	0.005
761.5	0.013
762.0	0.020
762.5	0.018
763.0	0.013
763.5	0.010
764.0	0.004
764.5	0.007
765.0	0.004
765.5	0.002
766.0	0.001
766.5	0.007
767.0	0.000
767.5	-0.008
768.0	-0.013
768.5	-0.021
769.0	-0.027
769.5	-0.031
770.0	-0.039
770.5	-0.044
771.0	-0.052
771.5	-0.047
772.0	-0.046
772.5	-0.042
773.0	-0.027
773.5	-0.014
774.0	-0.001
774.5	0.002
775.0	0.008
775.5	0.011
776.0	0.000
776.5	0.001
777.0	-0.002
777.5	-0.010
778.0	-0.006
778.5	-0.013
779.0	-0.017
779.5	-0.021
780.0	-0.014
780.5	-0.013
781.0	-0.022
781.5	-0.018
782.0	-0.017
782.5	-0.017
783.0	-0.019
783.5	-0.018
784.0	-0.014
784.5	-0.011
785.0	-0.008
785.5	-0.015
786.0	-0.022
786.5	-0.022
787.0	-0.019
787.5	-0.018
788.0	-0.019
788.5	-0.007
789.0	-0.002
789.5	0.001
790.0	-0.001
790.5	-0.011
791.0	-0.019
791.5	-0.030
792.0	-0.039
792.5	-0.042
793.0	-0.040
793.5	-0.031
794.0	-0.020
794.5	-0.005
795.0	-0.003
795.5	0.000
796.0	0.000
796.5	-0.003
797.0	-0.007
797.5	-0.008
798.0	-0.002
798.5	-0.004
799.0	0.010
799.5	0.012
800.0	0.000
800.5	-0.007
801.0	-0.011
801.5	-0.020
802.0	-0.026
802.5	-0.025
803.0	-0.022
803.5	-0.016
804.0	-0.008
804.5	-0.019
805.0	-0.023
805.5	-0.026
806.0	-0.031
806.5	-0.029
807.0	-0.016
807.5	-0.011
808.0	-0.004
808.5	0.006
809.0	0.004
809.5	0.000
810.0	0.006
810.5	-0.002
811.0	-0.009
811.5	-0.009
812.0	-0.004
812.5	-0.006
813.0	0.000
813.5	0.000
814.0	-0.005
814.5	-0.003
815.0	-0.017
815.5	-0.022
816.0	-0.023
816.5	-0.027
817.0	-0.022
817.5	-0.016
818.0	-0.008
818.5	-0.006
819.0	-0.008
819.5	-0.017
820.0	-0.034
820.5	-0.039
821.0	-0.043
821.5	-0.040
822.0	-0.028
822.5	-0.011
823.0	0.003
823.5	0.010
824.0	0.016
824.5	0.012
825.0	0.015
825.5	0.010
826.0	0.005
826.5	0.004
827.0	-0.002
827.5	-0.012
828.0	-0.018
828.5	-0.021
829.0	-0.026
829.5	-0.029
830.0	-0.031
830.5	-0.033
831.0	-0.034
831.5	-0.030
832.0	-0.022
832.5	-0.016
833.0	-0.006
833.5	0.000
834.0	0.002
834.5	0.003
835.0	-0.008
835.5	-0.020
836.0	-0.030
836.5	-0.031
837.0	-0.026
837.5	-0.027
838.0	-0.024
838.5	-0.024
839.0	-0.021
839.5	-0.010
840.0	-0.015
840.5	-0.022
841.0	-0.027
841.5	-0.014
842.0	-0.010
842.5	-0.013
843.0	-0.009
843.5	-0.023
844.0	-0.032
844.5	-0.034
845.0	-0.041
845.5	-0.034
846.0	-0.030
846.5	-0.007
847.0	-0.008
847.5	0.002
848.0	-0.001
848.5	-0.032
849.0	-0.053
849.5	-0.054
850.0	-0.067


Sample 3
5/10/2022 11:47 AM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	-0.027
190.5	-0.072
191.0	0.050
191.5	0.366
192.0	0.559
192.5	0.664
193.0	0.716
193.5	0.542
194.0	0.141
194.5	-0.092
195.0	-0.096
195.5	-0.196
196.0	0.160
196.5	0.301
197.0	0.209
197.5	0.218
198.0	0.237
198.5	0.133
199.0	-0.078
199.5	-0.129
200.0	-0.007
200.5	0.037
201.0	0.163
201.5	-0.010
202.0	-0.037
202.5	-0.005
203.0	-0.007
203.5	0.005
204.0	-0.130
204.5	0.024
205.0	0.121
205.5	0.222
206.0	0.236
206.5	0.227
207.0	0.194
207.5	0.138
208.0	0.052
208.5	-0.051
209.0	-0.148
209.5	-0.014
210.0	0.098
210.5	0.048
211.0	-0.035
211.5	-0.085
212.0	-0.121
212.5	-0.142
213.0	-0.153
213.5	-0.123
214.0	-0.076
214.5	-0.016
215.0	0.071
215.5	0.000
216.0	0.000
216.5	0.000
217.0	0.000
217.5	0.000
218.0	0.000
218.5	0.000
219.0	0.000
219.5	0.000
220.0	0.000
220.5	0.000
221.0	0.000
221.5	0.000
222.0	0.000
222.5	0.000
223.0	0.000
223.5	0.000
224.0	0.000
224.5	0.000
225.0	0.000
225.5	0.000
226.0	0.000
226.5	0.000
227.0	0.000
227.5	0.000
228.0	0.000
228.5	0.000
229.0	0.000
229.5	0.000
230.0	0.000
230.5	0.000
231.0	0.000
231.5	0.000
232.0	0.000
232.5	0.000
233.0	0.000
233.5	0.000
234.0	0.000
234.5	0.000
235.0	0.000
235.5	0.000
236.0	0.000
236.5	0.000
237.0	0.000
237.5	0.000
238.0	0.000
238.5	0.000
239.0	0.000
239.5	0.000
240.0	0.000
240.5	0.000
241.0	0.000
241.5	0.000
242.0	0.000
242.5	0.000
243.0	0.000
243.5	0.000
244.0	0.000
244.5	0.000
245.0	0.000
245.5	0.000
246.0	0.000
246.5	0.000
247.0	0.000
247.5	0.000
248.0	0.000
248.5	0.000
249.0	0.000
249.5	-0.041
250.0	-0.030
250.5	0.048
251.0	0.106
251.5	0.145
252.0	0.164
252.5	0.164
253.0	0.145
253.5	0.106
254.0	0.048
254.5	-0.044
255.0	-0.018
255.5	0.000
256.0	0.000
256.5	0.000
257.0	0.000
257.5	0.000
258.0	0.000
258.5	0.000
259.0	0.000
259.5	0.000
260.0	0.000
260.5	0.000
261.0	0.000
261.5	0.000
262.0	0.000
262.5	0.000
263.0	0.000
263.5	0.000
264.0	0.000
264.5	0.000
265.0	0.000
265.5	0.000
266.0	0.000
266.5	0.000
267.0	0.000
267.5	0.000
268.0	0.000
268.5	0.013
269.0	-0.118
269.5	-0.025
270.0	-0.088
270.5	0.074
271.0	0.355
271.5	0.898
272.0	1.310
272.5	1.720
273.0	2.093
273.5	2.330
274.0	2.426
274.5	2.846
275.0	3.142
275.5	3.802
276.0	4.528
276.5	5.382
277.0	6.038
277.5	6.603
278.0	7.111
278.5	7.446
279.0	7.814
279.5	8.269
280.0	8.750
280.5	9.359
281.0	10.035
281.5	10.855
282.0	11.610
282.5	12.275
283.0	12.986
283.5	13.639
284.0	14.309
284.5	15.022
285.0	15.802
285.5	16.695
286.0	17.583
286.5	18.352
287.0	18.890
287.5	19.299
288.0	19.592
288.5	19.854
289.0	20.222
289.5	20.774
290.0	21.463
290.5	22.218
291.0	22.976
291.5	23.414
292.0	23.916
292.5	24.470
293.0	24.711
293.5	24.517
294.0	23.776
294.5	22.561
295.0	20.910
295.5	18.736
296.0	16.127
296.5	13.219
297.0	10.737
297.5	8.522
298.0	6.496
298.5	4.676
299.0	3.033
299.5	1.600
300.0	0.235
300.5	-1.290
301.0	-3.141
301.5	-4.989
302.0	-6.899
302.5	-9.155
303.0	-11.277
303.5	-12.829
304.0	-13.670
304.5	-13.695
305.0	-12.919
305.5	-11.530
306.0	-9.786
306.5	-7.730
307.0	-5.977
307.5	-4.839
308.0	-3.952
308.5	-3.256
309.0	-2.811
309.5	-2.513
310.0	-2.348
310.5	-2.268
311.0	-2.235
311.5	-2.172
312.0	-2.046
312.5	-1.828
313.0	-1.488
313.5	-1.062
314.0	-0.584
314.5	-0.079
315.0	0.412
315.5	0.858
316.0	1.239
316.5	1.567
317.0	1.833
317.5	2.060
318.0	2.251
318.5	2.398
319.0	2.512
319.5	2.593
320.0	2.644
320.5	2.678
321.0	2.691
321.5	2.702
322.0	2.706
322.5	2.709
323.0	2.709
323.5	2.709
324.0	2.709
324.5	2.704
325.0	2.703
325.5	2.706
326.0	2.708
326.5	2.711
327.0	2.714
327.5	2.709
328.0	2.710
328.5	2.701
329.0	2.685
329.5	2.662
330.0	2.642
330.5	2.619
331.0	2.596
331.5	2.561
332.0	2.534
332.5	2.507
333.0	2.491
333.5	2.468
334.0	2.450
334.5	2.428
335.0	2.402
335.5	2.368
336.0	2.337
336.5	2.305
337.0	2.280
337.5	2.260
338.0	2.235
338.5	2.213
339.0	2.200
339.5	2.184
340.0	2.159
340.5	2.132
341.0	2.112
341.5	2.089
342.0	2.068
342.5	2.048
343.0	2.026
343.5	2.013
344.0	2.004
344.5	1.991
345.0	1.971
345.5	1.951
346.0	1.930
346.5	1.907
347.0	1.889
347.5	1.869
348.0	1.852
348.5	1.839
349.0	1.828
349.5	1.812
350.0	1.796
350.5	1.780
351.0	1.765
351.5	1.754
352.0	1.746
352.5	1.735
353.0	1.727
353.5	1.719
354.0	1.706
354.5	1.688
355.0	1.673
355.5	1.659
356.0	1.646
356.5	1.634
357.0	1.620
357.5	1.609
358.0	1.600
358.5	1.589
359.0	1.574
359.5	1.559
360.0	1.552
360.5	1.546
361.0	1.541
361.5	1.535
362.0	1.525
362.5	1.521
363.0	1.513
363.5	1.501
364.0	1.486
364.5	1.474
365.0	1.464
365.5	1.455
366.0	1.456
366.5	1.452
367.0	1.445
367.5	1.431
368.0	1.420
368.5	1.402
369.0	1.386
369.5	1.372
370.0	1.358
370.5	1.352
371.0	1.356
371.5	1.355
372.0	1.351
372.5	1.341
373.0	1.336
373.5	1.327
374.0	1.314
374.5	1.304
375.0	1.299
375.5	1.297
376.0	1.292
376.5	1.284
377.0	1.278
377.5	1.271
378.0	1.260
378.5	1.253
379.0	1.238
379.5	1.232
380.0	1.226
380.5	1.213
381.0	1.199
381.5	1.189
382.0	1.187
382.5	1.184
383.0	1.182
383.5	1.184
384.0	1.183
384.5	1.181
385.0	1.171
385.5	1.162
386.0	1.148
386.5	1.137
387.0	1.127
387.5	1.118
388.0	1.115
388.5	1.112
389.0	1.114
389.5	1.110
390.0	1.100
390.5	1.094
391.0	1.082
391.5	1.075
392.0	1.065
392.5	1.060
393.0	1.057
393.5	1.053
394.0	1.050
394.5	1.040
395.0	1.030
395.5	1.021
396.0	1.012
396.5	1.005
397.0	0.996
397.5	0.994
398.0	0.993
398.5	0.993
399.0	0.991
399.5	0.988
400.0	0.985
400.5	0.983
401.0	0.975
401.5	0.967
402.0	0.958
402.5	0.949
403.0	0.947
403.5	0.944
404.0	0.942
404.5	0.944
405.0	0.941
405.5	0.938
406.0	0.931
406.5	0.925
407.0	0.911
407.5	0.902
408.0	0.899
408.5	0.895
409.0	0.891
409.5	0.892
410.0	0.889
410.5	0.888
411.0	0.888
411.5	0.885
412.0	0.879
412.5	0.876
413.0	0.869
413.5	0.859
414.0	0.852
414.5	0.850
415.0	0.848
415.5	0.847
416.0	0.845
416.5	0.841
417.0	0.838
417.5	0.833
418.0	0.825
418.5	0.819
419.0	0.819
419.5	0.818
420.0	0.813
420.5	0.812
421.0	0.809
421.5	0.807
422.0	0.802
422.5	0.795
423.0	0.789
423.5	0.781
424.0	0.773
424.5	0.766
425.0	0.764
425.5	0.764
426.0	0.764
426.5	0.767
427.0	0.766
427.5	0.764
428.0	0.763
428.5	0.759
429.0	0.755
429.5	0.756
430.0	0.754
430.5	0.748
431.0	0.745
431.5	0.743
432.0	0.737
432.5	0.734
433.0	0.729
433.5	0.727
434.0	0.728
434.5	0.728
435.0	0.723
435.5	0.719
436.0	0.719
436.5	0.716
437.0	0.714
437.5	0.711
438.0	0.708
438.5	0.705
439.0	0.701
439.5	0.697
440.0	0.689
440.5	0.683
441.0	0.679
441.5	0.678
442.0	0.676
442.5	0.673
443.0	0.672
443.5	0.670
444.0	0.668
444.5	0.669
445.0	0.665
445.5	0.660
446.0	0.658
446.5	0.653
447.0	0.648
447.5	0.643
448.0	0.638
448.5	0.634
449.0	0.629
449.5	0.627
450.0	0.625
450.5	0.626
451.0	0.629
451.5	0.628
452.0	0.632
452.5	0.633
453.0	0.632
453.5	0.628
454.0	0.624
454.5	0.619
455.0	0.617
455.5	0.613
456.0	0.609
456.5	0.604
457.0	0.598
457.5	0.593
458.0	0.587
458.5	0.582
459.0	0.580
459.5	0.580
460.0	0.582
460.5	0.584
461.0	0.590
461.5	0.590
462.0	0.588
462.5	0.588
463.0	0.586
463.5	0.583
464.0	0.578
464.5	0.572
465.0	0.566
465.5	0.564
466.0	0.564
466.5	0.562
467.0	0.561
467.5	0.561
468.0	0.558
468.5	0.552
469.0	0.550
469.5	0.544
470.0	0.542
470.5	0.540
471.0	0.540
471.5	0.540
472.0	0.541
472.5	0.540
473.0	0.538
473.5	0.536
474.0	0.539
474.5	0.537
475.0	0.536
475.5	0.535
476.0	0.531
476.5	0.528
477.0	0.522
477.5	0.518
478.0	0.511
478.5	0.506
